side_effect,n_instance,auprc,auroc,ap
39.0,156.0,0.6407890189074791,0.6460387902695596,0.6447731223011878
40.0,336.0,0.6091434862014135,0.6633715986394557,0.6108403818459446
41.0,798.0,0.6044984866320129,0.6731961482654004,0.6073385737457269
42.0,680.0,0.6048633695032263,0.6744420415224913,0.6073435136014858
43.0,882.0,0.6136658789975027,0.693000858695708,0.6157974171698767
44.0,2834.0,0.6526885250461809,0.7130666834670641,0.652353631138777
45.0,786.0,0.6217822427388064,0.6627511346787613,0.6244550263827842
46.0,1156.0,0.6640236704760556,0.7457241292609043,0.6658475543304536
47.0,700.0,0.6058045794472178,0.6673959183673469,0.6071833118169527
48.0,954.0,0.6244112592573883,0.6692531501478932,0.6256634685257136
49.0,194.0,0.6168492578452154,0.7109150813051335,0.6264951253428814
50.0,1420.0,0.6105350043267239,0.6885097202935926,0.6121062035376897
51.0,2220.0,0.6098395783819095,0.6814507750994239,0.6106563117394486
52.0,1858.0,0.6729138197163237,0.734182964656372,0.674306965640211
53.0,690.0,0.5928329615617647,0.6573660995589161,0.5939671707784189
54.0,1130.0,0.621090537972637,0.6885511786357585,0.6220565372065221
55.0,288.0,0.6281539058453876,0.7019193672839507,0.6310441349194549
56.0,1024.0,0.6663220055541594,0.7185783386230469,0.6682289183308079
57.0,558.0,0.6111445731809316,0.6762085533330764,0.6135997099447648
58.0,1428.0,0.6307834866947235,0.6975854067117043,0.6364093144685076
59.0,660.0,0.6254153378430478,0.7053627180899908,0.6292408159456758
60.0,2040.0,0.673128016635596,0.7309794309880815,0.6742111351128899
61.0,754.0,0.6175834042195192,0.6910869702875557,0.6197843133636297
62.0,1922.0,0.6334794416707509,0.702813742188862,0.6340120287256278
63.0,734.0,0.6139623403076901,0.656564381649578,0.612663088369256
64.0,812.0,0.6222783770332502,0.6931298381421535,0.6239883473403959
65.0,1120.0,0.6513338511479111,0.6965074936224489,0.6402613942034174
66.0,2386.0,0.6352623854794257,0.6949395362301326,0.6357393258207972
67.0,1194.0,0.6492228484674961,0.7047226641302548,0.6489834128805507
68.0,996.0,0.5765419398249384,0.6354635409106305,0.5781539714011252
69.0,736.0,0.6111578860123408,0.6830750088610587,0.6098816207434226
70.0,1836.0,0.6164896889800447,0.6887257868531097,0.6178396431221651
71.0,1586.0,0.6019950395294208,0.6810967338741096,0.6079972230005926
72.0,1364.0,0.6496012751342386,0.7214909357504665,0.6500093146041548
73.0,1224.0,0.5997253918465403,0.6660979751377675,0.6014913950214844
74.0,1642.0,0.6557272039013301,0.7296596201121297,0.6570991534572146
75.0,1994.0,0.6538154235709722,0.7249431343176973,0.6551706081500823
76.0,476.0,0.5696885537732721,0.6249823458795283,0.5725365806702143
77.0,1322.0,0.6391084648943123,0.699529777694366,0.6406778130181783
78.0,796.0,0.6225318204243679,0.6945089770460342,0.6241149527407277
79.0,576.0,0.6322465177933138,0.712082851080247,0.6356590728699475
80.0,1582.0,0.6455224435419171,0.709448584821978,0.6465948655590685
81.0,214.0,0.6835503580458583,0.7460040178181501,0.6905839894633395
82.0,384.0,0.6786673772143741,0.7364434136284722,0.6825716678830687
83.0,426.0,0.5946503627002209,0.6776874077012939,0.5977528463668864
84.0,194.0,0.5572440628815003,0.5969284727388671,0.5663149621064971
85.0,574.0,0.6100707294875314,0.6951007053624543,0.6135037815312702
86.0,1236.0,0.6280063633134998,0.703244624584996,0.6297905518435101
87.0,216.0,0.6269706896236332,0.7209362139917695,0.6346948400023278
88.0,410.0,0.6200161713003505,0.6911957168352171,0.6221301819167463
89.0,676.0,0.6381346915329018,0.6855961801057386,0.6394195102824256
90.0,676.0,0.6701036411203722,0.7487110920485978,0.6721725685930962
91.0,158.0,0.564579627156358,0.632831277038936,0.5714521653045711
92.0,890.0,0.6091525819050093,0.6913192778689559,0.6114003427664608
93.0,726.0,0.6379710889351767,0.6996694973779872,0.6399375717468492
94.0,830.0,0.6699798858275585,0.7430991435622006,0.6706172340579095
95.0,208.0,0.4933726767902588,0.5426451553254439,0.50186755699614
96.0,2488.0,0.6083241451598045,0.6680637800994613,0.6091643707320004
97.0,200.0,0.7815717489091422,0.654525,0.5921516185178872
98.0,216.0,0.6529137929965139,0.714656207133059,0.6478460428548882
99.0,942.0,0.6061309721623871,0.6529586505650443,0.6072615144936266
100.0,886.0,0.6589486933249441,0.7342521490555366,0.6613501859541175
101.0,820.0,0.6442944424652248,0.6901264128494944,0.6454187059787416
102.0,116.0,0.6589243191722834,0.7586206896551724,0.6731716498112474
103.0,386.0,0.7297419193271466,0.80820961636554,0.7342995538421822
104.0,1080.0,0.6069928814838221,0.6736153978052126,0.6088820820618326
105.0,724.0,0.591763037583939,0.6636549555874364,0.5944061789686693
106.0,666.0,0.698715207204524,0.7679368557746937,0.7013763161852327
107.0,684.0,0.6166745796369788,0.6972316268253479,0.6200379397198601
108.0,442.0,0.6403237172054571,0.7167134170062038,0.645040794527469
109.0,542.0,0.6341146077825041,0.7065705804659523,0.6369678700995873
110.0,672.0,0.6188424201862064,0.7029611323696145,0.6212735461476111
111.0,298.0,0.596929467092744,0.6738998243322373,0.5985791965487547
112.0,1424.0,0.6033546436467471,0.6626787179649034,0.6025175559266852
113.0,214.0,0.6036102672105979,0.6549043584592541,0.6084140147631927
114.0,2090.0,0.5823533507330791,0.6507735628763078,0.5921640869680331
115.0,342.0,0.6167159964020686,0.6974026196094525,0.6193657474585703
116.0,380.0,0.5576606224991782,0.6175761772853186,0.5625419194909049
117.0,144.0,0.681523645572041,0.7723283179012346,0.6899958118293994
