side_effect,n_instance,auprc,auroc,ap
83.0,426.0,0.862843947107562,0.8970772994776168,0.8640213846854419
84.0,194.0,0.8930756656921519,0.9088638537570412,0.8943203068306763
85.0,574.0,0.8272916135623222,0.8702545860700022,0.8281725371498576
86.0,1236.0,0.7567619089918267,0.819448371927399,0.7582314609408433
87.0,216.0,0.8763559619958713,0.900462962962963,0.8775353756124733
88.0,410.0,0.8116490131940783,0.871362284354551,0.8138617845810429
89.0,676.0,0.7419719746976496,0.7986677637337628,0.7445573200361892
90.0,676.0,0.8357547236146995,0.8841295822975387,0.8370154924565064
91.0,158.0,0.8507751179759482,0.8806281044704375,0.852816400279725
92.0,890.0,0.8373322039925588,0.8752606994066405,0.8389227848313556
93.0,726.0,0.8119250623819416,0.8477790679143047,0.8125733758042156
94.0,830.0,0.8268910335477799,0.8614254608796632,0.8274811141546435
95.0,208.0,0.9123552232949289,0.9182692307692306,0.913013169680599
96.0,2488.0,0.8032355679480532,0.8409124246544183,0.8035499504270885
97.0,200.0,0.8751466629281373,0.88985,0.8763293459120856
98.0,216.0,0.8571058343609498,0.8960048010973937,0.8589315932921455
99.0,942.0,0.8061160396199569,0.8548419814191245,0.8067017954937048
100.0,886.0,0.8367639663075057,0.8747127373897446,0.83757823141946
101.0,820.0,0.8163931516411287,0.860585960737656,0.8176818313039063
102.0,116.0,0.9209417916251951,0.9240487514863258,0.9218396562260219
103.0,386.0,0.8743168366497786,0.8945743509892883,0.8749324539994999
104.0,1080.0,0.7875691407924373,0.8377554869684499,0.7882390824139707
105.0,724.0,0.7724653989639939,0.8259286957052594,0.7747086329705734
106.0,666.0,0.8302395923869509,0.8661905148391635,0.8307831684916329
107.0,684.0,0.8586513006261927,0.8890598816729934,0.860539656754056
108.0,442.0,0.8366396199959231,0.8722692000573288,0.8376667593377711
109.0,542.0,0.8290673937121766,0.8798150896638117,0.8301201171883983
110.0,672.0,0.8418417735483206,0.876186933106576,0.8439061347348517
111.0,298.0,0.8641829587787011,0.8952299445970903,0.8652467980886128
112.0,1424.0,0.7859989414569368,0.8321491131170307,0.7867110494416303
113.0,214.0,0.7872314123029994,0.8583719102104986,0.7941546368861695
114.0,2090.0,0.7608898272649576,0.8124161534763399,0.7618039919520111
115.0,342.0,0.8618623808469316,0.8882049177524708,0.8632811196296164
116.0,380.0,0.7887581498398675,0.8526038781163436,0.7911131346554883
117.0,144.0,0.8975567724251712,0.9195601851851851,0.899194174758994
118.0,264.0,0.8971143198149012,0.9115874655647384,0.8977662006078491
119.0,2392.0,0.7841402354921758,0.8295310594959788,0.7848247638929573
120.0,760.0,0.8255525453879744,0.8737759695290858,0.826678034490615
121.0,96.0,0.8309487419332363,0.8684895833333334,0.8353646557194543
122.0,2216.0,0.7602682004998039,0.8101428811140508,0.7611063947295168
123.0,1218.0,0.8317631421057036,0.8651346388733854,0.8322420270233488
124.0,678.0,0.8311895390470205,0.8764847155872296,0.8321941462452818
125.0,682.0,0.823915434201418,0.8594611329451931,0.8246230828479828
126.0,1688.0,0.8075528930831679,0.8494074425551987,0.8079303346376157
127.0,366.0,0.8719236300331674,0.8924273642091434,0.8727077006468164
128.0,840.0,0.8313143794911548,0.8762301587301587,0.8329414183624535
129.0,1528.0,0.8006191113798177,0.8502105548093528,0.8011756573200663
130.0,450.0,0.8727757776955214,0.8919209876543209,0.8734435496535733
131.0,204.0,0.8777585011371462,0.915080738177624,0.8796096529783759
132.0,612.0,0.8502966403600885,0.8778301080780897,0.8508716942287549
133.0,1510.0,0.8264863883361716,0.8731384588395246,0.8270449350641653
134.0,1284.0,0.7963146528092173,0.8414999854426879,0.7971332837857146
135.0,1842.0,0.7931369810327131,0.8414345097678607,0.794066607807151
136.0,592.0,0.8081247576500011,0.8545100210007304,0.8106759419017113
137.0,292.0,0.8580860891439087,0.9015528241696379,0.8597098953700694
138.0,552.0,0.8532831800506033,0.8760140989287966,0.8539186716446409
139.0,118.0,0.9031331330897433,0.9136742315426601,0.9042978014713889
140.0,628.0,0.8344124109877561,0.881901902714106,0.8353509083747869
141.0,556.0,0.8341343762852831,0.869423166502769,0.8368367190069504
142.0,424.0,0.8067498695679383,0.8467759878960485,0.809977882571793
143.0,886.0,0.8246394563934352,0.8747076418223787,0.826230946579535
144.0,1438.0,0.7685054037597255,0.8237347691605363,0.7697600025556457
145.0,120.0,0.9038798296524381,0.9170833333333333,0.9052203423067803
146.0,826.0,0.811594902643326,0.8496151117729481,0.8124266044738074
147.0,150.0,0.8248368224142328,0.8726222222222222,0.83301002093141
148.0,940.0,0.8248565428899038,0.8779990946129471,0.8256367642964918
149.0,466.0,0.858605108876431,0.8740628856674464,0.8591891935139129
150.0,984.0,0.8300835674669276,0.8562198426862315,0.830442729212971
151.0,382.0,0.8266889520338452,0.8552397138236342,0.8276798345933021
152.0,780.0,0.7883969833351357,0.8390368178829717,0.7895050622659541
153.0,112.0,0.741307321015638,0.807079081632653,0.7468143931871213
154.0,778.0,0.8210354467791398,0.8676621222434427,0.8222398570237875
155.0,338.0,0.8732339833101439,0.9124680508385561,0.8760196787947577
156.0,338.0,0.8258443028901494,0.8726585203599314,0.8285652986906573
157.0,208.0,0.8901786187779467,0.8925203402366865,0.8910781424842676
158.0,606.0,0.8483067366355668,0.8723382239214019,0.8488592876878864
159.0,666.0,0.8370359374798874,0.8787932076220365,0.8379149588583632
160.0,752.0,0.862725611012608,0.8872740069035763,0.863132096819295
161.0,258.0,0.8886468460539112,0.9094104921579231,0.8897449686371863
162.0,828.0,0.7983338092936866,0.8418370323694835,0.7996098026909098
163.0,722.0,0.7983498736508856,0.8464407117809103,0.8005360056183001
164.0,122.0,0.8685432212641797,0.8848427841977963,0.8701818058639054
165.0,1280.0,0.761695831530011,0.8098553466796876,0.7626258337663983
166.0,888.0,0.8371408843044041,0.8825912060709358,0.8379922585664199
167.0,1046.0,0.8240607222516242,0.8713847526222083,0.8255363597574726
168.0,2116.0,0.7890190618330621,0.82840099377861,0.7893889021650637
169.0,2036.0,0.7980768689509133,0.8405650645936984,0.7988575441928558
170.0,178.0,0.885218610447201,0.9104910996086353,0.8866065603719787
171.0,1166.0,0.8117440381296638,0.8628066810046808,0.8124098175474925
172.0,692.0,0.8134076211684264,0.8540504193257376,0.8143891642967412
173.0,334.0,0.8382529888710896,0.8727993115565277,0.8399731128173066
174.0,644.0,0.8077054739387536,0.8433533621388063,0.8085618409289972
175.0,1358.0,0.7954173528843764,0.8373637051802335,0.7959025193695035
176.0,646.0,0.8523986272161921,0.8887605555502305,0.8531744353951557
177.0,1572.0,0.7694096235892371,0.8171406904544541,0.7700891541090746
178.0,716.0,0.8211014612890957,0.8503713991448457,0.8217958573386025
179.0,158.0,0.8985957527994062,0.9087485979810928,0.8996594131930538
180.0,182.0,0.868038284883224,0.9108199492814877,0.8715012460126654
181.0,2060.0,0.8038791924997333,0.8481746630219624,0.8042307347012343
182.0,722.0,0.8145250817709512,0.86275427598008,0.8156211609196143
183.0,440.0,0.8804463728212636,0.8996384297520661,0.8809696377493726
184.0,530.0,0.8542801993485533,0.8975293698825205,0.8557081432944136
185.0,606.0,0.8833684008490206,0.9011670969077106,0.8837614334397936
186.0,1654.0,0.7657661790332263,0.8226906594105529,0.7669953079360085
187.0,158.0,0.8158756929205413,0.8600384553757411,0.8187087230621547
188.0,386.0,0.8589722550110681,0.8943595801229562,0.8623628224290493
189.0,1102.0,0.8387746177227171,0.8712891261886488,0.8392156315866759
190.0,1132.0,0.7854709751036933,0.8436450386445081,0.7864932889658034
191.0,598.0,0.8226724066316439,0.8673672553998277,0.8243075010723784
192.0,712.0,0.8440515386265725,0.883131075621765,0.8451406199463982
193.0,1486.0,0.7977651727947819,0.841940661064507,0.7982676030611012
194.0,1716.0,0.7962866840325409,0.8380629180454356,0.7967714092981003
195.0,1320.0,0.825229164671087,0.862604453627181,0.8256734725191315
196.0,2312.0,0.7824838404090321,0.8324461437841981,0.7832944187199351
197.0,2132.0,0.7833727959892736,0.8245233007965814,0.7838419846366079
198.0,1124.0,0.799581058551804,0.8401932599637797,0.8001001869651934
199.0,184.0,0.8813497967926445,0.902469281663516,0.8826114361588036
200.0,328.0,0.8782136042122881,0.8976613622843546,0.8788322350827719
201.0,1876.0,0.8053784538974692,0.8416426661999172,0.806160890132078
202.0,1450.0,0.8077804231958093,0.8613669441141497,0.8082691012953185
203.0,526.0,0.8463068954582731,0.8834304384912316,0.8470320422273637
204.0,1394.0,0.7941208081856761,0.8335534129668244,0.7945183311330042
205.0,252.0,0.856102309761266,0.878495842781557,0.8580619250451313
206.0,1396.0,0.7774669375335082,0.830871667720298,0.777987155941348
207.0,1340.0,0.7702015850834336,0.8228814880819781,0.7711330272294961
208.0,426.0,0.8740994034735654,0.8981903943221143,0.8746520723944741
209.0,1524.0,0.7570548819039382,0.809865425286406,0.7576919314099431
210.0,1190.0,0.8027043812478124,0.8560680742885388,0.8043486637801996
211.0,306.0,0.8495114602674165,0.8867956768764151,0.8511667571940182
212.0,1248.0,0.8463578442667338,0.8838442790516108,0.84675032329411
213.0,712.0,0.8637885060405658,0.8865318457265497,0.864173890507716
214.0,812.0,0.842530629467405,0.8738139726758717,0.8434204802269196
215.0,2032.0,0.7763327757368077,0.8289644235538471,0.776853045959986
216.0,1160.0,0.8200698371595978,0.8685671819262782,0.8209247609940219
217.0,280.0,0.8173626007484932,0.8715561224489796,0.8224292503252812
218.0,704.0,0.8339276545673038,0.8801773954028925,0.8347581330721806
219.0,154.0,0.8032122393517949,0.8473604317760162,0.8062066150724346
220.0,858.0,0.8253713087685772,0.8706293706293706,0.8262243494981342
221.0,1156.0,0.8154070991725804,0.8595353264448462,0.8162657422920777
222.0,1232.0,0.8247821639108284,0.864217458677686,0.8252214818883871
223.0,2162.0,0.7868757745013216,0.829973574336299,0.7873455644291124
224.0,1578.0,0.8175161975259857,0.8605026979009543,0.8178589599809171
225.0,972.0,0.8700115787521411,0.9066283933682197,0.8714584186895851
226.0,366.0,0.8641277620389229,0.8845441786855384,0.865042411619249
227.0,1298.0,0.7879802490577685,0.8343285034935816,0.7887071155380156
228.0,652.0,0.8635161150134465,0.890045729986074,0.8640530960415002
229.0,108.0,0.8536099525245802,0.8988340192043897,0.8603607678422105
230.0,412.0,0.7848802975886666,0.828535912904138,0.7862704103049676
231.0,390.0,0.8296071818873922,0.8563313609467456,0.8306627635932932
232.0,466.0,0.8432297248659117,0.8804085542190868,0.8440191440212713
233.0,2082.0,0.7864835840943543,0.8327067651827428,0.7869470829544533
234.0,1160.0,0.8390840299217652,0.8787291914387634,0.8395204037496744
235.0,234.0,0.8700990114226946,0.885930309007232,0.8725394760227688
236.0,562.0,0.8399868112629848,0.8852218183660288,0.8425484882544976
237.0,682.0,0.8774103530268755,0.8994418692649703,0.8777945646687024
238.0,940.0,0.83267446507337,0.8663603440470802,0.8331735576850932
239.0,694.0,0.842464107831973,0.8740335024790505,0.84328067874822
240.0,182.0,0.9139604403837143,0.9361188262287163,0.9147400352550944
241.0,1208.0,0.8429175553924164,0.8773285711153018,0.8433188004748148
242.0,752.0,0.8618028319729236,0.8905082899502038,0.8622288149224653
243.0,448.0,0.8091506963782951,0.8605907206632654,0.8109336305622779
244.0,320.0,0.8883940901392156,0.9090234375,0.8891658497141633
245.0,128.0,0.9108679105882338,0.91796875,0.9118514749232798
246.0,502.0,0.8388198457417961,0.8830494754051522,0.8405081143729995
247.0,1078.0,0.8046300694533227,0.8501554104522564,0.8052983313393507
248.0,674.0,0.807593713184879,0.8521955815407373,0.8099421221303563
249.0,272.0,0.8714602251284794,0.9052768166089965,0.8734467834897258
250.0,414.0,0.8250593029509334,0.8660470489392984,0.8267624792010696
251.0,296.0,0.9129374226710867,0.9386185171658146,0.9147991114405085
252.0,280.0,0.8449002682855824,0.8793877551020409,0.8464120665441807
253.0,204.0,0.8768717910810611,0.8977316416762783,0.8793012125680321
254.0,504.0,0.887613727680292,0.9089742378432855,0.888083496516412
255.0,472.0,0.8331739687885305,0.8821190031600116,0.8342085156945078
256.0,1758.0,0.7957268090863137,0.838998965884544,0.7962901685106327
257.0,250.0,0.8338735072882476,0.8577600000000002,0.8354913748304615
258.0,514.0,0.7921998667778232,0.8385668216021439,0.7950918741725024
259.0,462.0,0.8576391068656688,0.8913344952305992,0.8590815048444458
260.0,1798.0,0.8025319565388604,0.8468190462521081,0.8029125903629271
261.0,212.0,0.8399348270222837,0.8925774296902813,0.8459620047831763
262.0,878.0,0.8423746938341246,0.8832872390657998,0.8429312554057852
263.0,488.0,0.7897844123654637,0.8517703574307982,0.7912111438400136
264.0,352.0,0.8964156226636677,0.9254261363636365,0.897490934644669
265.0,550.0,0.8715756743363183,0.907305785123967,0.8721724267769098
266.0,854.0,0.8301112552037635,0.8636201591628322,0.8316657226006464
267.0,1410.0,0.7991883763870276,0.8381167949298325,0.7995747418507784
268.0,1534.0,0.8323945028469307,0.8709082610757638,0.8327264087456745
269.0,246.0,0.8927526178251118,0.9067354088175028,0.8934776418647081
270.0,774.0,0.8366443111033862,0.8724135168158965,0.8383891669444893
271.0,458.0,0.8301713177932594,0.8542838618638088,0.8308555749025652
272.0,650.0,0.8301363823238976,0.864014201183432,0.8308194941339382
273.0,432.0,0.815491559624598,0.8635223765432098,0.8167910959481964
274.0,864.0,0.7917213525194068,0.8261370456104254,0.7923513657918292
275.0,352.0,0.874319495831927,0.8952576188016529,0.8758298682692544
276.0,226.0,0.8149596152587676,0.8461899913853864,0.8205412584610442
277.0,586.0,0.874870724801213,0.8996144393062238,0.8753853305254826
278.0,1188.0,0.822505233795889,0.8751466687072746,0.8240359625686595
279.0,802.0,0.8441359961034589,0.8709367479057966,0.845058822933051
280.0,532.0,0.8557274725256594,0.8893733393634462,0.8563929316147185
281.0,1260.0,0.7743553662330649,0.8283030990173847,0.7759146505157701
282.0,580.0,0.8547123529527457,0.8938168846611176,0.8557530729634064
283.0,892.0,0.8426975569354983,0.8675571598061492,0.8437333124131537
284.0,624.0,0.837679830678779,0.8708394970414202,0.8384983654792504
285.0,246.0,0.8689905725475553,0.9010179126181506,0.8699975650148457
286.0,232.0,0.9037150011630412,0.9171373365041617,0.904335415662741
287.0,1606.0,0.7850123039109441,0.8406485486399848,0.7861013848809796
288.0,692.0,0.8187418832667768,0.8696832503591835,0.8198259276131455
289.0,932.0,0.8208919075147428,0.8669021348707842,0.8218281322145424
290.0,418.0,0.8278879988091398,0.8853277168562991,0.8316006530967972
291.0,702.0,0.8385893354827112,0.8765959691885618,0.83940527849243
292.0,218.0,0.8190716268499516,0.8643632690850939,0.8212164571889231
293.0,2156.0,0.7824043344682605,0.8224962653302172,0.7827156777220103
294.0,238.0,0.9046489911076572,0.9195678271308524,0.9053552364738995
295.0,208.0,0.910043561015227,0.9313517011834319,0.9124372384638461
296.0,288.0,0.8695606621413274,0.9048996913580246,0.8736542837220133
297.0,640.0,0.8401013541321452,0.8710351562499998,0.8407943618108099
298.0,1152.0,0.8241904760235321,0.8572048611111112,0.8246664194215767
299.0,932.0,0.7646642661740419,0.8155024498517195,0.7664087225194858
300.0,1444.0,0.8205582577898672,0.8578999163603717,0.8209089156600329
301.0,348.0,0.8316237753624628,0.8809122737481834,0.8355524081288886
302.0,418.0,0.8587187824821403,0.8986630342711934,0.8600185934041198
303.0,360.0,0.8890785635717793,0.8981944444444444,0.8896047565255673
304.0,838.0,0.8488265464711469,0.8887224383547598,0.8497987803741541
305.0,1170.0,0.8289327974190804,0.8639827598801958,0.8294169658215171
306.0,724.0,0.8203640850687294,0.8592724581056744,0.8209644703111472
307.0,288.0,0.8758696146713902,0.9072627314814815,0.8767499436269066
308.0,174.0,0.8408602473787109,0.8838023516977144,0.8446167515906282
309.0,830.0,0.7816379230132298,0.8274902017709392,0.7823557135837664
310.0,516.0,0.8554157240846717,0.8924944414398173,0.856569779026709
311.0,1640.0,0.793566921375684,0.8488165526472338,0.7940081993181851
312.0,118.0,0.783927344550863,0.8682849755817295,0.7912035695753936
313.0,666.0,0.8152004648453623,0.8519194870546222,0.8166557523292808
314.0,1490.0,0.8311104383366333,0.8598837890185125,0.8313702857377194
315.0,1912.0,0.7529085099469783,0.7959665665867194,0.7532708649366013
316.0,896.0,0.8496085965182546,0.8798006018813777,0.8501628993673761
317.0,1394.0,0.8057320750592565,0.8441383342013014,0.8063396344159798
318.0,1810.0,0.8185739132752662,0.8612798754616771,0.8189008424822217
319.0,688.0,0.854148317100987,0.8965572606814495,0.8551164878844613
320.0,114.0,0.816089952576963,0.8811942136041859,0.8262715480200508
321.0,1704.0,0.7969209291010776,0.8497135984923626,0.797453808197862
322.0,432.0,0.8157618695134801,0.8604252400548695,0.8173525472741189
323.0,1062.0,0.797978547595923,0.8556254233741546,0.7988813771179019
324.0,432.0,0.7850303188077077,0.8274284122085048,0.7865315768013674
325.0,1262.0,0.8313246068646705,0.8747629727672976,0.832019288855339
326.0,1574.0,0.8249985134607482,0.8560543068832956,0.8254299114031413
327.0,1712.0,0.7750153259240625,0.813376168224299,0.7755293573684465
328.0,516.0,0.8492629541282991,0.8853960098551771,0.851784947827284
329.0,390.0,0.8673227179498539,0.8911900065746221,0.8684725015822454
330.0,1844.0,0.7842259117265873,0.8291745286348173,0.7851466124449185
331.0,540.0,0.8428099725465394,0.8853497942386832,0.8437108375095977
332.0,230.0,0.8672774596610018,0.8914177693761816,0.8683804846156803
333.0,894.0,0.7982216275516967,0.8471840607780431,0.7990827325340879
334.0,560.0,0.8257898470182303,0.8749681122448979,0.829465037519524
335.0,134.0,0.8701969572945933,0.9055468924036534,0.8724694968947662
336.0,308.0,0.8438177836805433,0.8814935064935066,0.8451507784759753
337.0,360.0,0.8593256569578325,0.8929938271604938,0.8602856824449644
338.0,538.0,0.8543885953380511,0.8848205525075662,0.8550601098508659
339.0,736.0,0.8618921227582018,0.8815830281190927,0.8622590875271009
340.0,182.0,0.7903002962704293,0.8642072213500784,0.7977971361688594
341.0,102.0,0.8862817725713847,0.884083044982699,0.8879554299613809
342.0,302.0,0.8170786232830406,0.8507960177185212,0.8215657278569753
343.0,2576.0,0.7786469085055108,0.8237737379923614,0.7793196859078061
344.0,332.0,0.845866461203869,0.8886086514733633,0.8521727320742271
345.0,900.0,0.8504765504946812,0.8756716049382717,0.8509706803584665
346.0,1500.0,0.8016583857854983,0.8443355555555556,0.802083122030523
347.0,1308.0,0.844984846630357,0.8779587389763299,0.8454702269147718
348.0,594.0,0.7891569487593575,0.8290480563207836,0.7915514200411617
349.0,468.0,0.8355243773019839,0.8926692965154504,0.8369487408115
350.0,512.0,0.8510716198314969,0.8833084106445312,0.8520402005601606
351.0,1254.0,0.8266327394775081,0.8684337711031239,0.8270559404796255
352.0,1020.0,0.8381713776072531,0.8699769319492503,0.8395067449579837
353.0,286.0,0.8648763458669522,0.9096288327057558,0.8671137185746944
354.0,186.0,0.9058169586734052,0.9294138050641694,0.9067675477985442
355.0,170.0,0.804247387900015,0.856401384083045,0.8086189731092964
356.0,874.0,0.8462324789659635,0.8859893490566532,0.8468353777931914
357.0,388.0,0.8350923797009988,0.8725023913274524,0.8362125992692302
358.0,576.0,0.804832057223072,0.8608458719135803,0.8073312987411222
359.0,630.0,0.8660910073274327,0.8925472411186698,0.866543441924025
360.0,362.0,0.8687014501199499,0.8945239766795885,0.8696111398980783
361.0,160.0,0.8590476674632562,0.879296875,0.8607721451680322
362.0,506.0,0.8355327815012689,0.8808683153931477,0.8383260058353413
363.0,1420.0,0.7820995769836199,0.8387244594326524,0.7832712505841508
364.0,102.0,0.8131088667268874,0.8865820838139177,0.8275402196510309
365.0,378.0,0.7826569411060404,0.8291901122588954,0.7842258177839087
366.0,276.0,0.9003663082469243,0.9095515647973115,0.9009486112990078
367.0,740.0,0.8496220718650453,0.8779035792549307,0.8501071733529977
368.0,222.0,0.8040908676126072,0.8584124665205747,0.8069440687285203
369.0,706.0,0.8240341115159917,0.864732884462599,0.8249633021439896
370.0,104.0,0.7866668845088153,0.8400517751479291,0.7948326979606711
371.0,228.0,0.9081549592811562,0.9218990458602647,0.9091854404947415
372.0,246.0,0.8419658049856789,0.8815850353625487,0.8436226189397377
373.0,464.0,0.8529189121194398,0.8840201397146255,0.8540620054366646
374.0,532.0,0.8381117506588139,0.8752685284640171,0.8391748536225311
375.0,924.0,0.7911517381504714,0.8449757313393675,0.7922352963940831
376.0,1262.0,0.803023459224646,0.8618611566677802,0.8044382840487759
377.0,242.0,0.8253131459666344,0.876750221979373,0.8276691423179018
378.0,322.0,0.8265494311876412,0.8628332240268507,0.8286345446343287
379.0,178.0,0.8631948725787673,0.8777300845852797,0.8644191561362525
380.0,618.0,0.8460801700142003,0.8809082435248898,0.8467635008382886
381.0,614.0,0.8540315522268336,0.8853621789090602,0.8546525101234412
382.0,640.0,0.8220135049898645,0.8738867187499999,0.8239189118717516
383.0,916.0,0.8249079171610995,0.8715580366507122,0.8258196160904099
384.0,844.0,0.8415188627586763,0.8814927225354326,0.8433545054704197
385.0,438.0,0.8257755416528408,0.8653593544755114,0.8289639847605161
386.0,1196.0,0.8036009621295102,0.8454911018892406,0.8042865159289669
387.0,676.0,0.7962519921642508,0.8453485522215609,0.7987022116011363
388.0,482.0,0.8630653952833447,0.8922539212479125,0.8640149311314018
389.0,824.0,0.811771270694745,0.8500270996323878,0.8144402162426624
390.0,194.0,0.7832620818389358,0.8496652141566586,0.7872877001236558
391.0,288.0,0.8425021334106539,0.8745177469135803,0.8468752533681961
392.0,1154.0,0.8334819289437334,0.8758534101865563,0.8341369516880822
393.0,98.0,0.8800136470053183,0.899625156184923,0.8821492056805023
394.0,158.0,0.7956187370546237,0.8647652619772472,0.8051582617866064
395.0,398.0,0.8540925374705952,0.8930961339360118,0.8573472660897534
396.0,692.0,0.800589679269443,0.8494019178722978,0.801668048480841
397.0,206.0,0.8706927654721743,0.8944763879724762,0.8725936534962122
